427070.000000	6148659.000000427129.000000	6148101.000000
433129.000000	6148381.000000
433129.000000	6147821.000000
427129.000000	6148101.000000427189.000000	6147543.000000
433189.000000	6147823.000000
433189.000000	6147263.000000
427189.000000	6147543.000000427334.000000	6151447.000000
433334.000000	6151727.000000
433334.000000	6151167.000000
427334.000000	6151447.000000427393.000000	6150889.000000
433393.000000	6151169.000000
433393.000000	6150609.000000
427393.000000	6150889.000000427453.000000	6150332.000000
433453.000000	6150612.000000
433453.000000	6150052.000000
427453.000000	6150332.000000427512.000000	6149774.000000
433512.000000	6150054.000000
433512.000000	6149494.000000
427512.000000	6149774.000000427571.000000	6149216.000000
433571.000000	6149496.000000
433571.000000	6148936.000000
427571.000000	6149216.000000427631.000000	6148659.000000
433631.000000	6148939.000000
433631.000000	6148379.000000
427631.000000	6148659.000000427690.000000	6148101.000000
433690.000000	6148381.000000
433690.000000	6147821.000000
427690.000000	6148101.000000427749.000000	6147543.000000
433749.000000	6147823.000000
433749.000000	6147263.000000
427749.000000	6147543.000000427894.000000	6151447.000000
433894.000000	6151727.000000
433894.000000	6151167.000000
427894.000000	6151447.000000427953.000000	6150889.000000
433953.000000	6151169.000000
433953.000000	6150609.000000
427953.000000	6150889.000000428013.000000	6150332.000000
434013.000000	6150612.000000
434013.000000	6150052.000000
428013.000000	6150332.000000428072.000000	6149774.000000
434072.000000	6150054.000000
434072.000000	6149494.000000
428072.000000	6149774.000000428132.000000	6149216.000000
434132.000000	6149496.000000
434132.000000	6148936.000000
428132.000000	6149216.000000428191.000000	6148659.000000
434191.000000	6148939.000000
434191.000000	6148379.000000
428191.000000	6148659.000000428250.000000	6148101.000000
434250.000000	6148381.000000
434250.000000	6147821.000000
428250.000000	6148101.000000428310.000000	6147543.000000
434310.000000	6147823.000000
434310.000000	6147263.000000
428310.000000	6147543.000000428454.000000	6151447.000000
434454.000000	6151727.000000
434454.000000	6151167.000000
428454.000000	6151447.000000428513.000000	6150889.000000
434513.000000	6151169.000000
434513.000000	6150609.000000
428513.000000	6150889.000000428573.000000	6150332.000000
434573.000000	6150612.000000
434573.000000	6150052.000000
428573.000000	6150332.000000428632.000000	6149774.000000
434632.000000	6150054.000000
434632.000000	6149494.000000
428632.000000	6149774.000000428692.000000	6149216.000000
434692.000000	6149496.000000
434692.000000	6148936.000000
428692.000000	6149216.000000428751.000000	6148659.000000
434751.000000	6148939.000000
434751.000000	6148379.000000
428751.000000	6148659.000000428811.000000	6148101.000000
434811.000000	6148381.000000
434811.000000	6147821.000000
428811.000000	6148101.000000428870.000000	6147543.000000
434870.000000	6147823.000000
434870.000000	6147263.000000
428870.000000	6147543.000000429014.000000	6151447.000000
435014.000000	6151727.000000
435014.000000	6151167.000000
429014.000000	6151447.000000429074.000000	6150889.000000
435074.000000	6151169.000000
435074.000000	6150609.000000
429074.000000	6150889.000000429133.000000	6150332.000000
435133.000000	6150612.000000
435133.000000	6150052.000000
429133.000000	6150332.000000429193.000000	6149774.000000
435193.000000	6150054.000000
435193.000000	6149494.000000
429193.000000	6149774.000000429252.000000	6149216.000000
435252.000000	6149496.000000
435252.000000	6148936.000000
429252.000000	6149216.000000429312.000000	6148659.000000
435312.000000	6148939.000000
435312.000000	6148379.000000
429312.000000	6148659.000000429371.000000	6148101.000000
435371.000000	6148381.000000
435371.000000	6147821.000000
429371.000000	6148101.000000429431.000000	6147543.000000
435431.000000	6147823.000000
435431.000000	6147263.000000
429431.000000	6147543.000000423974.000000	6151447.000000
429968.199497	6151622.242916
429977.972845	6151062.328207
423974.000000	6151447.000000424033.000000	6150889.000000
430027.199497	6151064.242916
430036.972845	6150504.328207
424033.000000	6150889.000000424092.000000	6150332.000000
430086.199497	6150507.242916
430095.972845	6149947.328207
424092.000000	6150332.000000424151.000000	6149774.000000
430145.199497	6149949.242916
430154.972845	6149389.328207
424151.000000	6149774.000000424210.000000	6149216.000000
430204.199497	6149391.242916
430213.972845	6148831.328207
424210.000000	6149216.000000424268.000000	6148658.000000
430262.199497	6148833.242916
430271.972845	6148273.328207
424268.000000	6148658.000000424327.000000	6148101.000000
430321.199497	6148276.242916
430330.972845	6147716.328207
424327.000000	6148101.000000424386.000000	6147543.000000
430380.199497	6147718.242916
430389.972845	6147158.328207
424386.000000	6147543.000000424534.000000	6151447.000000
430528.199497	6151622.242916
430537.972845	6151062.328207
424534.000000	6151447.000000424593.000000	6150889.000000
430587.199497	6151064.242916
430596.972845	6150504.328207
424593.000000	6150889.000000424652.000000	6150332.000000
430646.199497	6150507.242916
430655.972845	6149947.328207
424652.000000	6150332.000000424711.000000	6149774.000000
430705.199497	6149949.242916
430714.972845	6149389.328207
424711.000000	6149774.000000424770.000000	6149216.000000
430764.199497	6149391.242916
430773.972845	6148831.328207
424770.000000	6149216.000000424829.000000	6148658.000000
430823.199497	6148833.242916
430832.972845	6148273.328207
424829.000000	6148658.000000424888.000000	6148101.000000
430882.199497	6148276.242916
430891.972845	6147716.328207
424888.000000	6148101.000000424947.000000	6147543.000000
430941.199497	6147718.242916
430950.972845	6147158.328207
424947.000000	6147543.000000425094.000000	6151447.000000
431088.199497	6151622.242916
431097.972845	6151062.328207
425094.000000	6151447.000000425153.000000	6150889.000000
431147.199497	6151064.242916
431156.972845	6150504.328207
425153.000000	6150889.000000425212.000000	6150332.000000
431206.199497	6150507.242916
431215.972845	6149947.328207
425212.000000	6150332.000000425271.000000	6149774.000000
431265.199497	6149949.242916
431274.972845	6149389.328207
425271.000000	6149774.000000425330.000000	6149216.000000
431324.199497	6149391.242916
431333.972845	6148831.328207
425330.000000	6149216.000000425389.000000	6148658.000000
431383.199497	6148833.242916
431392.972845	6148273.328207
425389.000000	6148658.000000425448.000000	6148101.000000
431442.199497	6148276.242916
431451.972845	6147716.328207
425448.000000	6148101.000000425507.000000	6147543.000000
431501.199497	6147718.242916
431510.972845	6147158.328207
425507.000000	6147543.000000425654.000000	6151447.000000
431648.199497	6151622.242916
431657.972845	6151062.328207
425654.000000	6151447.000000425713.000000	6150889.000000
431707.199497	6151064.242916
431716.972845	6150504.328207
425713.000000	6150889.000000425772.000000	6150332.000000
431766.199497	6150507.242916
431775.972845	6149947.328207
425772.000000	6150332.000000425831.000000	6149774.000000
431825.199497	6149949.242916
431834.972845	6149389.328207
425831.000000	6149774.000000425890.000000	6149216.000000
431884.199497	6149391.242916
431893.972845	6148831.328207
425890.000000	6149216.000000425950.000000	6148659.000000
431944.199497	6148834.242916
431953.972845	6148274.328207
425950.000000	6148659.000000426009.000000	6148101.000000
432003.199497	6148276.242916
432012.972845	6147716.328207
426009.000000	6148101.000000426068.000000	6147543.000000
432062.199497	6147718.242916
432071.972845	6147158.328207
426068.000000	6147543.000000426214.000000	6151447.000000
432208.199497	6151622.242916
432217.972845	6151062.328207
426214.000000	6151447.000000426273.000000	6150889.000000
432267.199497	6151064.242916
432276.972845	6150504.328207
426273.000000	6150889.000000426332.000000	6150332.000000
432326.199497	6150507.242916
432335.972845	6149947.328207
426332.000000	6150332.000000426392.000000	6149774.000000
432386.199497	6149949.242916
432395.972845	6149389.328207
426392.000000	6149774.000000426451.000000	6149216.000000
432445.199497	6149391.242916
432454.972845	6148831.328207
426451.000000	6149216.000000426510.000000	6148659.000000
432504.199497	6148834.242916
432513.972845	6148274.328207
426510.000000	6148659.000000426569.000000	6148101.000000
432563.199497	6148276.242916
432572.972845	6147716.328207
426569.000000	6148101.000000426628.000000	6147543.000000
432622.199497	6147718.242916
432631.972845	6147158.328207
426628.000000	6147543.000000426774.000000	6151447.000000
432768.199497	6151622.242916
432777.972845	6151062.328207
426774.000000	6151447.000000426833.000000	6150889.000000
432827.199497	6151064.242916
432836.972845	6150504.328207
426833.000000	6150889.000000426892.000000	6150332.000000
432886.199497	6150507.242916
432895.972845	6149947.328207
426892.000000	6150332.000000426952.000000	6149774.000000
432946.199497	6149949.242916
432955.972845	6149389.328207
426952.000000	6149774.000000427011.000000	6149216.000000
433005.199497	6149391.242916
433014.972845	6148831.328207
427011.000000	6149216.000000427070.000000	6148659.000000
433064.199497	6148834.242916
433073.972845	6148274.328207
427070.000000	6148659.000000427129.000000	6148101.000000
433123.199497	6148276.242916
433132.972845	6147716.328207
427129.000000	6148101.000000427189.000000	6147543.000000
433183.199497	6147718.242916
433192.972845	6147158.328207
427189.000000	6147543.000000427334.000000	6151447.000000
433328.199497	6151622.242916
433337.972845	6151062.328207
427334.000000	6151447.000000427393.000000	6150889.000000
433387.199497	6151064.242916
433396.972845	6150504.328207
427393.000000	6150889.000000427453.000000	6150332.000000
433447.199497	6150507.242916
433456.972845	6149947.328207
427453.000000	6150332.000000427512.000000	6149774.000000
433506.199497	6149949.242916
433515.972845	6149389.328207
427512.000000	6149774.000000427571.000000	6149216.000000
433565.199497	6149391.242916
433574.972845	6148831.328207
427571.000000	6149216.000000427631.000000	6148659.000000
433625.199497	6148834.242916
433634.972845	6148274.328207
427631.000000	6148659.000000427690.000000	6148101.000000
433684.199497	6148276.242916
433693.972845	6147716.328207
427690.000000	6148101.000000427749.000000	6147543.000000
433743.199497	6147718.242916
433752.972845	6147158.328207
427749.000000	6147543.000000427894.000000	6151447.000000
433888.199497	6151622.242916
433897.972845	6151062.328207
427894.000000	6151447.000000427953.000000	6150889.000000
433947.199497	6151064.242916
433956.972845	6150504.328207
427953.000000	6150889.000000428013.000000	6150332.000000
434007.199497	6150507.242916
434016.972845	6149947.328207
428013.000000	6150332.000000428072.000000	6149774.000000
434066.199497	6149949.242916
434075.972845	6149389.328207
428072.000000	6149774.000000428132.000000	6149216.000000
434126.199497	6149391.242916
434135.972845	6148831.328207
428132.000000	6149216.000000428191.000000	6148659.000000
434185.199497	6148834.242916
434194.972845	6148274.328207
428191.000000	6148659.000000428250.000000	6148101.000000
434244.199497	6148276.242916
434253.972845	6147716.328207
428250.000000	6148101.000000428310.000000	6147543.000000
434304.199497	6147718.242916
434313.972845	6147158.328207
428310.000000	6147543.000000428454.000000	6151447.000000
434448.199497	6151622.242916
434457.972845	6151062.328207
428454.000000	6151447.000000428513.000000	6150889.000000
434507.199497	6151064.242916
434516.972845	6150504.328207
428513.000000	6150889.000000428573.000000	6150332.000000
434567.199497	6150507.242916
434576.972845	6149947.328207
428573.000000	6150332.000000428632.000000	6149774.000000
434626.199497	6149949.242916
434635.972845	6149389.328207
428632.000000	6149774.000000428692.000000	6149216.000000
434686.199497	6149391.242916
434695.972845	6148831.328207
428692.000000	6149216.000000428751.000000	6148659.000000
434745.199497	6148834.242916
434754.972845	6148274.328207
428751.000000	6148659.000000428811.000000	6148101.000000
434805.199497	6148276.242916
434814.972845	6147716.328207
428811.000000	6148101.000000428870.000000	6147543.000000
434864.199497	6147718.242916
434873.972845	6147158.328207
428870.000000	6147543.000000429014.000000	6151447.000000
435008.199497	6151622.242916
435017.972845	6151062.328207
429014.000000	6151447.000000429074.000000	6150889.000000
435068.199497	6151064.242916
435077.972845	6150504.328207
429074.000000	6150889.000000429133.000000	6150332.000000
435127.199497	6150507.242916
435136.972845	6149947.328207
429133.000000	6150332.000000429193.000000	6149774.000000
435187.199497	6149949.242916
435196.972845	6149389.328207
429193.000000	6149774.000000429252.000000	6149216.000000
435246.199497	6149391.242916
435255.972845	6148831.328207
429252.000000	6149216.000000429312.000000	6148659.000000
435306.199497	6148834.242916
435315.972845	6148274.328207
429312.000000	6148659.000000429371.000000	6148101.000000
435365.199497	6148276.242916
435374.972845	6147716.328207
429371.000000	6148101.000000429431.000000	6147543.000000
435425.199497	6147718.242916
435434.972845	6147158.328207
429431.000000	6147543.000000423974.000000	6151447.000000
429960.573103	6151517.432451
429980.116821	6150957.773588
423974.000000	6151447.000000424033.000000	6150889.000000
430019.573103	6150959.432451
430039.116821	6150399.773588
424033.000000	6150889.000000424092.000000	6150332.000000
430078.573103	6150402.432451
430098.116821	6149842.773588
424092.000000	6150332.000000424151.000000	6149774.000000
430137.573103	6149844.432451
430157.116821	6149284.773588
424151.000000	6149774.000000424210.000000	6149216.000000
430196.573103	6149286.432451
430216.116821	6148726.773588
424210.000000	6149216.000000424268.000000	6148658.000000
430254.573103	6148728.432451
430274.116821	6148168.773588
424268.000000	6148658.000000424327.000000	6148101.000000
430313.573103	6148171.432451
430333.116821	6147611.773588
424327.000000	6148101.000000424386.000000	6147543.000000
430372.573103	6147613.432451
430392.116821	6147053.773588
424386.000000	6147543.000000424534.000000	6151447.000000
430520.573103	6151517.432451
430540.116821	6150957.773588
424534.000000	6151447.000000424593.000000	6150889.000000
430579.573103	6150959.432451
430599.116821	6150399.773588
424593.000000	6150889.000000424652.000000	6150332.000000
430638.573103	6150402.432451
430658.116821	6149842.773588
424652.000000	6150332.000000424711.000000	6149774.000000
430697.573103	6149844.432451
430717.116821	6149284.773588
424711.000000	6149774.000000424770.000000	6149216.000000
430756.573103	6149286.432451
430776.116821	6148726.773588
424770.000000	6149216.000000424829.000000	6148658.000000
430815.573103	6148728.432451
430835.116821	6148168.773588
424829.000000	6148658.000000424888.000000	6148101.000000
430874.573103	6148171.432451
430894.116821	6147611.773588
424888.000000	6148101.000000424947.000000	6147543.000000
430933.573103	6147613.432451
430953.116821	6147053.773588
424947.000000	6147543.000000425094.000000	6151447.000000
431080.573103	6151517.432451
431100.116821	6150957.773588
425094.000000	6151447.000000425153.000000	6150889.000000
431139.573103	6150959.432451
431159.116821	6150399.773588
425153.000000	6150889.000000425212.000000	6150332.000000
431198.573103	6150402.432451
431218.116821	6149842.773588
425212.000000	6150332.000000425271.000000	6149774.000000
431257.573103	6149844.432451
431277.116821	6149284.773588
425271.000000	6149774.000000425330.000000	6149216.000000
431316.573103	6149286.432451
431336.116821	6148726.773588
425330.000000	6149216.000000425389.000000	6148658.000000
431375.573103	6148728.432451
431395.116821	6148168.773588
425389.000000	6148658.000000425448.000000	6148101.000000
431434.573103	6148171.432451
431454.116821	6147611.773588
425448.000000	6148101.000000425507.000000	6147543.000000
431493.573103	6147613.432451
431513.116821	6147053.773588
425507.000000	6147543.000000425654.000000	6151447.000000
431640.573103	6151517.432451
431660.116821	6150957.773588
425654.000000	6151447.000000425713.000000	6150889.000000
431699.573103	6150959.432451
431719.116821	6150399.773588
425713.000000	6150889.000000425772.000000	6150332.000000
431758.573103	6150402.432451
431778.116821	6149842.773588
425772.000000	6150332.000000425831.000000	6149774.000000
431817.573103	6149844.432451
431837.116821	6149284.773588
425831.000000	6149774.000000425890.000000	6149216.000000
431876.573103	6149286.432451
431896.116821	6148726.773588
425890.000000	6149216.000000425950.000000	6148659.000000
431936.573103	6148729.432451
431956.116821	6148169.773588
425950.000000	6148659.000000426009.000000	6148101.000000
431995.573103	6148171.432451
432015.116821	6147611.773588
426009.000000	6148101.000000426068.000000	6147543.000000
432054.573103	6147613.432451
432074.116821	6147053.773588
426068.000000	6147543.000000426214.000000	6151447.000000
432200.573103	6151517.432451
432220.116821	6150957.773588
426214.000000	6151447.000000426273.000000	6150889.000000
432259.573103	6150959.432451
432279.116821	6150399.773588
426273.000000	6150889.000000426332.000000	6150332.000000
432318.573103	6150402.432451
432338.116821	6149842.773588
426332.000000	6150332.000000426392.000000	6149774.000000
432378.573103	6149844.432451
432398.116821	6149284.773588
426392.000000	6149774.000000426451.000000	6149216.000000
432437.573103	6149286.432451
432457.116821	6148726.773588
426451.000000	6149216.000000426510.000000	6148659.000000
432496.573103	6148729.432451
432516.116821	6148169.773588
426510.000000	6148659.000000426569.000000	6148101.000000
432555.573103	6148171.432451
432575.116821	6147611.773588
426569.000000	6148101.000000426628.000000	6147543.000000
432614.573103	6147613.432451
432634.116821	6147053.773588
426628.000000	6147543.000000426774.000000	6151447.000000
432760.573103	6151517.432451
432780.116821	6150957.773588
426774.000000	6151447.000000426833.000000	6150889.000000
432819.573103	6150959.432451
432839.116821	6150399.773588
426833.000000	6150889.000000426892.000000	6150332.000000
432878.573103	6150402.432451
432898.116821	6149842.773588
426892.000000	6150332.000000426952.000000	6149774.000000
432938.573103	6149844.432451
432958.116821	6149284.773588
426952.000000	6149774.000000427011.000000	6149216.000000
432997.573103	6149286.432451
433017.116821	6148726.773588
427011.000000	6149216.000000427070.000000	6148659.000000
433056.573103	6148729.432451
433076.116821	6148169.773588
427070.000000	6148659.000000427129.000000	6148101.000000
433115.573103	6148171.432451
433135.116821	6147611.773588
427129.000000	6148101.000000427189.000000	6147543.000000
433175.573103	6147613.432451
433195.116821	6147053.773588
427189.000000	6147543.000000427334.000000	6151447.000000
433320.573103	6151517.432451
433340.116821	6150957.773588
427334.000000	6151447.000000427393.000000	6150889.000000
433379.573103	6150959.432451
433399.116821	6150399.773588
427393.000000	6150889.000000427453.000000	6150332.000000
433439.573103	6150402.432451
433459.116821	6149842.773588
427453.000000	6150332.000000427512.000000	6149774.000000
433498.573103	6149844.432451
433518.116821	6149284.773588
427512.000000	6149774.000000427571.000000	6149216.000000
433557.573103	6149286.432451
433577.116821	6148726.773588
427571.000000	6149216.000000427631.000000	6148659.000000
433617.573103	6148729.432451
433637.116821	6148169.773588
427631.000000	6148659.000000427690.000000	6148101.000000
433676.573103	6148171.432451
433696.116821	6147611.773588
427690.000000	6148101.000000427749.000000	6147543.000000
433735.573103	6147613.432451
433755.116821	6147053.773588
427749.000000	6147543.000000427894.000000	6151447.000000
433880.573103	6151517.432451
433900.116821	6150957.773588
427894.000000	6151447.000000427953.000000	6150889.000000
433939.573103	6150959.432451
433959.116821	6150399.773588
427953.000000	6150889.000000428013.000000	6150332.000000
433999.573103	6150402.432451
434019.116821	6149842.773588
428013.000000	6150332.000000428072.000000	6149774.000000
434058.573103	6149844.432451
434078.116821	6149284.773588
428072.000000	6149774.000000428132.000000	6149216.000000
434118.573103	6149286.432451
434138.116821	6148726.773588
428132.000000	6149216.000000428191.000000	6148659.000000
434177.573103	6148729.432451
434197.116821	6148169.773588
428191.000000	6148659.000000428250.000000	6148101.000000
434236.573103	6148171.432451
434256.116821	6147611.773588
428250.000000	6148101.000000428310.000000	6147543.000000
434296.573103	6147613.432451
434316.116821	6147053.773588
428310.000000	6147543.000000428454.000000	6151447.000000
434440.573103	6151517.432451
434460.116821	6150957.773588
428454.000000	6151447.000000428513.000000	6150889.000000
434499.573103	6150959.432451
434519.116821	6150399.773588
428513.000000	6150889.000000428573.000000	6150332.000000
434559.573103	6150402.432451
434579.116821	6149842.773588
428573.000000	6150332.000000428632.000000	6149774.000000
434618.573103	6149844.432451
434638.116821	6149284.773588
428632.000000	6149774.000000428692.000000	6149216.000000
434678.573103	6149286.432451
434698.116821	6148726.773588
428692.000000	6149216.000000428751.000000	6148659.000000
434737.573103	6148729.432451
434757.116821	6148169.773588
428751.000000	6148659.000000428811.000000	6148101.000000
434797.573103	6148171.432451
434817.116821	6147611.773588
428811.000000	6148101.000000428870.000000	6147543.000000
434856.573103	6147613.432451
434876.116821	6147053.773588
428870.000000	6147543.000000429014.000000	6151447.000000
435000.573103	6151517.432451
435020.116821	6150957.773588
429014.000000	6151447.000000429074.000000	6150889.000000
435060.573103	6150959.432451
435080.116821	6150399.773588
429074.000000	6150889.000000429133.000000	6150332.000000
435119.573103	6150402.432451
435139.116821	6149842.773588
429133.000000	6150332.000000429193.000000	6149774.000000
435179.573103	6149844.432451
435199.116821	6149284.773588
429193.000000	6149774.000000429252.000000	6149216.000000
435238.573103	6149286.432451
435258.116821	6148726.773588
429252.000000	6149216.000000429312.000000	6148659.000000
435298.573103	6148729.432451
435318.116821	6148169.773588
429312.000000	6148659.000000429371.000000	6148101.000000
435357.573103	6148171.432451
435377.116821	6147611.773588
429371.000000	6148101.000000429431.000000	6147543.000000
435417.573103	6147613.432451
435437.116821	6147053.773588
429431.000000	6147543.000000423974.000000	6151447.000000
429951.123141	6151412.600532
429980.431276	6150853.367993
423974.000000	6151447.000000424033.000000	6150889.000000
430010.123141	6150854.600532
430039.431276	6150295.367993
424033.000000	6150889.000000424092.000000	6150332.000000
430069.123141	6150297.600532
430098.431276	6149738.367993
424092.000000	6150332.000000424151.000000	6149774.000000
430128.123141	6149739.600532
430157.431276	6149180.367993
424151.000000	6149774.000000424210.000000	6149216.000000
430187.123141	6149181.600532
430216.431276	6148622.367993
424210.000000	6149216.000000424268.000000	6148658.000000
430245.123141	6148623.600532
430274.431276	6148064.367993
424268.000000	6148658.000000424327.000000	6148101.000000
430304.123141	6148066.600532
430333.431276	6147507.367993
424327.000000	6148101.000000424386.000000	6147543.000000
430363.123141	6147508.600532
430392.431276	6146949.367993
424386.000000	6147543.000000424534.000000	6151447.000000
430511.123141	6151412.600532
430540.431276	6150853.367993
424534.000000	6151447.000000424593.000000	6150889.000000
430570.123141	6150854.600532
430599.431276	6150295.367993
424593.000000	6150889.000000424652.000000	6150332.000000
430629.123141	6150297.600532
430658.431276	6149738.367993
424652.000000	6150332.000000424711.000000	6149774.000000
430688.123141	6149739.600532
430717.431276	6149180.367993
424711.000000	6149774.000000424770.000000	6149216.000000
430747.123141	6149181.600532
430776.431276	6148622.367993
424770.000000	6149216.000000424829.000000	6148658.000000
430806.123141	6148623.600532
430835.431276	6148064.367993
424829.000000	6148658.000000424888.000000	6148101.000000
430865.123141	6148066.600532
430894.431276	6147507.367993
424888.000000	6148101.000000424947.000000	6147543.000000
430924.123141	6147508.600532
430953.431276	6146949.367993
424947.000000	6147543.000000425094.000000	6151447.000000
431071.123141	6151412.600532
431100.431276	6150853.367993
425094.000000	6151447.000000425153.000000	6150889.000000
431130.123141	6150854.600532
431159.431276	6150295.367993
425153.000000	6150889.000000425212.000000	6150332.000000
431189.123141	6150297.600532
431218.431276	6149738.367993
425212.000000	6150332.000000425271.000000	6149774.000000
431248.123141	6149739.600532
431277.431276	6149180.367993
425271.000000	6149774.000000425330.000000	6149216.000000
431307.123141	6149181.600532
431336.431276	6148622.367993
425330.000000	6149216.000000425389.000000	6148658.000000
431366.123141	6148623.600532
431395.431276	6148064.367993
425389.000000	6148658.000000425448.000000	6148101.000000
431425.123141	6148066.600532
431454.431276	6147507.367993
425448.000000	6148101.000000425507.000000	6147543.000000
431484.123141	6147508.600532
431513.431276	6146949.367993
425507.000000	6147543.000000425654.000000	6151447.000000
431631.123141	6151412.600532
431660.431276	6150853.367993
425654.000000	6151447.000000425713.000000	6150889.000000
431690.123141	6150854.600532
431719.431276	6150295.367993
425713.000000	6150889.000000425772.000000	6150332.000000
431749.123141	6150297.600532
431778.431276	6149738.367993
425772.000000	6150332.000000425831.000000	6149774.000000
431808.123141	6149739.600532
431837.431276	6149180.367993
425831.000000	6149774.000000425890.000000	6149216.000000
431867.123141	6149181.600532
431896.431276	6148622.367993
425890.000000	6149216.000000425950.000000	6148659.000000
431927.123141	6148624.600532
431956.431276	6148065.367993
425950.000000	6148659.000000426009.000000	6148101.000000
431986.123141	6148066.600532
432015.431276	6147507.367993
426009.000000	6148101.000000426068.000000	6147543.000000
432045.123141	6147508.600532
432074.431276	6146949.367993
426068.000000	6147543.000000426214.000000	6151447.000000
432191.123141	6151412.600532
432220.431276	6150853.367993
426214.000000	6151447.000000426273.000000	6150889.000000
432250.123141	6150854.600532
432279.431276	6150295.367993
426273.000000	6150889.000000426332.000000	6150332.000000
432309.123141	6150297.600532
