4 0.336478792164 0.105019693666 0.601539568695
5 0.394964185843 0.130649567565 0.726913651586
6 0.42104491059 0.143481016599 0.786522972637
7 0.432759113017 0.149604322962 0.814226364884
8 0.437726935508 0.152277566615 0.826170299653
9 0.435748066198 0.151207000878 0.821398040085
10 0.420948671754 0.143431705199 0.786297927315
11 0.389962513949 0.12830088832 0.715774530407
12 0.341723056899 0.107171140281 0.612387116619
13 0.286071803808 0.0855197450353 0.500519156764
14 0.234371729698 0.0673627338052 0.402079973757
15 0.191996479229 0.0535887302917 0.324588660975
16 0.158517417406 0.0432975392677 0.265106319111
17 0.132223111697 0.0355366004761 0.219352003217
18 0.111387542484 0.0295697736848 0.183650573881
19 0.0947094544056 0.0249021560983 0.155405047808
20 0.081201518471 0.0211887968076 0.132734922863
21 0.0701449247131 0.0181921166577 0.114311446715
22 0.0610079026829 0.0157438082914 0.0991740210679
23 0.0533913164928 0.0137218222763 0.0866146167663
24 0.0469916194855 0.0120358864472 0.0761025528614
25 0.0415751774571 0.0106180846867 0.0672341821716
